Column1,asin,ISBN10,title,author,genre,subgenre,currency,final_price,initial_price,domain,format_1_type,format_1_price,format_2_type,format_2_price,format_3_type,format_3_price,rating,reviews_count,overall_best_seller_rank,seller_id,seller_name,timestamp
678,0061537934,9780061537936,The Art Of Racing In The Rain,Garth Stein,Literature & Fiction,Fiction,USD,14.85,25.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,9.99,4.7,14886,27700,ATVPDKIKX0DER,MediaFlow,12/21/2021
679,1590302257,9781590302255,The Art Of War,Sun Tzu,History,Military,USD,7.68,8.99,www.amazon.com,Kindle ,0.49,Audiobook ,0,Hardcover ,9.44,4.5,18897,41233,ATVPDKIKX0DER,AJ's Pop-up Shop,12/21/2021
680,1940026016,1940026016,The Atlantis Gene,A.G. Riddle,Literature & Fiction,Fiction,USD,13.49,14.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,24.99,4.1,23342,9656,ATVPDKIKX0DER,Ornelas People,12/21/2021
681,1940026032,1940026032,The Atlantis Plague,A.G. Riddle,Literature & Fiction,Fiction,USD,11.99,NA,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,24.99,4.4,10215,28891,ATVPDKIKX0DER,Rebel used books and antiques,12/21/2021
682,0345350685,0345350685,The Autobiography Of Malcolm X,Alex Haley,Politics & Social Sciences,Social Sciences,USD,6.99,7.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,16.69,4.8,13577,4063,ATVPDKIKX0DER,ZBK Books,12/21/2021
683,1250272610,1250272610,The Awakening,Nora Roberts,Science Fiction & Fantasy,Fantasy,USD,14.9,28.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,13.84,4.8,17475,3747,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
684,1641525258,1641525258,The Backyard Bug Book For Kids,Lauren Davidson,Children's Books,Animals,USD,6.99,NA,www.amazon.com,Kindle ,0,Spiral-bound ,15.99,,NA,4.8,10717,676,ATVPDKIKX0DER,Amazon,12/21/2021
685,006246776X,006246776X,The Bad Seed,Jory JohnPete Oswald,Children's Books,Growing Up & Facts of Life,USD,11.73,18.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,15.94,4.8,11122,2231,ATVPDKIKX0DER,"James River Sales, LLC",12/21/2021
686,1338635174,1338635174,The Ballad Of Songbirds And Snakes,Suzanne Collins,Teen & Young Adult,Fiction,USD,13.99,27.99,www.amazon.com,Kindle ,17.99,Audiobook ,0,Paperback ,11.66,4.7,44191,1168,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
687,1696781868,1696781868,The Beach House,Rachel Hanna,Literature & Fiction,Fiction,USD,11.99,NA,www.amazon.com,Kindle ,2.99,Audiobook ,0,,NA,4.3,13104,4674,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
688,0593128176,0593128176,The Beekeeper Of Aleppo,Christy Lefteri,Literature & Fiction,Fiction,USD,8.96,17,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,19.98,4.4,19169,446,ATVPDKIKX0DER,Amazon,12/21/2021
689,B07CJPR71W,,The Beekeeper S Promise,"Fiona Valpy (Author), Henrietta Meire (Narrator), Brilliance Audio (Publisher) & 0 more",Literature & Fiction,Fiction,USD,9.99,NA,www.amazon.com,Kindle ,0,Paperback ,7.49,MP3 CD ,10.58,4.5,13819,17894,,Amazon,12/21/2021
690,031075013X,031075013X,The Beginner S Bible,The Beginner's Bible,Children's Books,Religions,USD,7.67,18.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,,NA,4.9,16713,293,ATVPDKIKX0DER,ThriftBooks-Reno,12/21/2021
691,B08C36KC3J,,The Best Of Friends,"Lucinda Berry (Author), Amy Rubinate (Narrator), Tara Sands (Narrator), Coleen Marlo (Narrator), Brilliance Audio (Publisher) & 2 more","Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Kindle ,0,Library Binding ,38.95,Paperback ,11.99,4.3,11052,1738,,Amazon,12/21/2021
692,164152815X,164152815X,The Bible In 52 Weeks,Dr. Kimberly D. Moore,Christian Books & Bibles,Bible Study & Reference,USD,8.99,14.99,www.amazon.com,Kindle ,0,Spiral-bound ,18.96,,NA,4.7,15861,271,ATVPDKIKX0DER,Amazon,12/21/2021
693,1943451524,1943451524,The Big Book Of Organic Baby Food,Stephanie Middleberg MS RD CDN,"Cookbooks, Food & Wine",Cooking by Ingredient,USD,13.69,16.99,www.amazon.com,Kindle ,4.99,Spiral-bound ,21.75,,NA,4.7,10104,1455,ATVPDKIKX0DER,Surfin' Jonny's Used Books.,12/21/2021
694,1641526378,1641526378,The Big Book Of Silly Jokes For Kids,Carole P. Roman,Children's Books,Education & Reference,USD,5.99,9.99,www.amazon.com,Kindle ,0,Spiral-bound ,18.99,,NA,4.7,15704,44,ATVPDKIKX0DER,Goodwill Columbus,12/21/2021
695,1455542679,1455542679,The Black Book,James PattersonDavid Ellis,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,12.17,16.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,26,4.6,11275,17752,ATVPDKIKX0DER,The Product Peddler,12/21/2021
696,B085LRMRQD,,The Black Echo,"Michael Connelly (Author), Titus Welliver (Narrator), Brilliance Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,NA,Paperback ,2.66,4.6,10639,1272,,Amazon,12/21/2021
697,1423146735,1484724917,The Blood Of Olympus,Rick Riordan,Children's Books,"Fairy Tales, Folk Tales & Myths",USD,11.49,19.99,www.amazon.com,Kindle ,0,Audiobook ,0,Paperback ,9.99,4.8,12014,20131,ATVPDKIKX0DER,MjTreasuresCT,12/21/2021
698,0385539304,0385539304,The Body,Bill Bryson,Humor & Entertainment,Humor,USD,14.19,30,www.amazon.com,Kindle ,11.99,Audiobook ,0,Paperback ,14.19,4.7,11609,7228,ATVPDKIKX0DER,BankofBooks,12/21/2021
699,0143127748,0143127748,The Body Keeps The Score,by Bessel van der Kolk M.D. (Author),Medical Books,Medicine,USD,11.4,19,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,22.53,4.8,39631,44,ATVPDKIKX0DER,Amazon,12/21/2021
700,B07WWV3DDJ,,The Bone Jar,S W Kane,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Paperback ,8.99,Audio CD ,5.35,4.3,10718,9125,,Amazon,12/21/2021
701,0143127527,0143127527,The Book Of Life,Deborah Harkness,Literature & Fiction,Fiction,USD,15.99,18,www.amazon.com,Kindle ,13.99,Audiobook ,0,Hardcover ,15.9,4.7,16685,21067,ATVPDKIKX0DER,Rich Media Direct,12/21/2021
702,0143111396,0143111396,The Book Of Longings,Sue Monk Kidd,Literature & Fiction,Fiction,USD,11.5,17,www.amazon.com,Kindle ,11.99,Audiobook ,0,Hardcover ,14.06,4.5,12828,3510,ATVPDKIKX0DER,Old Cary Books,12/21/2021
703,1984819909,1984819909,The Book Of Lost Friends,Lisa Wingate,Literature & Fiction,Fiction,USD,13.3,17,www.amazon.com,Kindle ,11.99,Audiobook ,0,Hardcover ,13.91,4.5,14440,7657,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
704,198213190X,198213190X,The Book Of Lost Names,Kristin Harmel,Literature & Fiction,Fiction,USD,10.69,16.99,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,19.25,4.7,11063,2680,ATVPDKIKX0DER,Treasures & Goods,12/21/2021
705,1984818376,1984818376,The Book Of Two Ways,Jodi Picoult,Literature & Fiction,Fiction,USD,13.31,17,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,11.35,4.1,14041,7258,ATVPDKIKX0DER,Missouri_Goodwill_Industries,12/21/2021
706,0375842209,0375842209,The Book Thief,Markus Zusak,Children's Books,Growing Up & Facts of Life,USD,6.99,14.99,www.amazon.com,Kindle Edition with Audio/Video ,8.99,Audiobook ,0,Hardcover ,14.49,4.7,31084,490,ATVPDKIKX0DER,glenthebookseller,12/21/2021
707,0803741715,0141361794,The Book With No Pictures,B. J. Novak,Children's Books,Growing Up & Facts of Life,USD,8.64,17.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,13.52,4.8,14339,348,ATVPDKIKX0DER,California Book Bag,12/21/2021
708,1492671525,1492671525,The Book Woman Of Troublesome Creek,Kim Michele Richardson,Literature & Fiction,Fiction,USD,7.99,15.99,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,14.39,4.6,26714,2051,ATVPDKIKX0DER,Vivé Liber Books LLC,12/21/2021
709,B07ZPDRVYF,,The Boy From The Woods,"Harlan Coben (Author), Steven Weber (Narrator), Brilliance Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,11.99,Hardcover ,13.16,Paperback ,9.99,4.4,14330,1274,,Amazon,12/21/2021
710,0385751893,0385751893,The Boy In The Striped Pajamas,John Boyne,Teen & Young Adult,Fiction,USD,7.21,9.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,15.3,4.7,15426,49015,ATVPDKIKX0DER,HarryBat,12/21/2021
711,0385751060,0385751060,The Boy In The Striped Pajamas By Boyne John Hardcover,John Boyne,Children's Books,Growing Up & Facts of Life,USD,15.3,17.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,9.99,4.7,15426,18647,ATVPDKIKX0DER,Bay State Book Company,12/21/2021
712,0062976583,0062976583,The Boy The Mole The Fox And The Horse,Charlie Mackesy,Comics & Graphic Novels,Graphic Novels,USD,10.35,22.99,www.amazon.com,Kindle ,11.99,Audiobook ,0,Audio CD ,12.29,4.8,87406,35,ATVPDKIKX0DER,"Goodwill Industries - Big Bend, Inc.",12/21/2021
713,0143125478,9780143125471,The Boys In The Boat,Daniel James Brown,History,Americas,USD,9.29,18,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,32.99,4.8,28517,863,ATVPDKIKX0DER,AP Books and More,12/21/2021
714,B00MP238IM,,The Burning Room,"Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,11.99,Hardcover ,36,Paperback ,7.98,4.5,10989,4244,,Amazon,12/21/2021
715,1503934713,9781503934719,The Butterfly Garden,Dot Hutchison,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,7.39,15.95,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,NA,4.4,22177,5963,ATVPDKIKX0DER,Goodwill Industries of Northern Michigan,12/21/2021
716,1609580834,1609580834,The Care And Keeping Of You,"by Valorie Schaefer (Author), Josee Masse (Illustrator)",Children's Books,Growing Up & Facts of Life,USD,11.04,12.99,www.amazon.com,Kindle ,10.49,Library Binding ,NA,Spiral-bound ,21.55,4.8,21337,719,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
717,1609580427,1609580427,The Care And Keeping Of You 2,Cara Natterson,Children's Books,Growing Up & Facts of Life,USD,8.89,12.99,www.amazon.com,Kindle ,8.45,Library Binding ,NA,Spiral-bound ,18.95,4.8,10900,1797,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
718,039480001X,039480001X,The Cat In The Hat,Dr. Seuss,Children's Books,Fiction,USD,5.23,9.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Paperback ,10.99,4.9,15785,1522,ATVPDKIKX0DER,goodwill_ind_of_mid_tn,12/21/2021
719,0316769177,9780316769174,The Catcher In The Rye,J. D. Salinger,Literature & Fiction,United States,USD,12.78,15.99,www.amazon.com,Kindle ,9.99,Hardcover ,15.99,Mass Market Paperback ,5.21,4.5,23720,1692,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
720,006283486X,006283486X,The Cellist,Daniel Silva,Literature & Fiction,Action & Adventure,USD,17.78,28.99,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,21.26,4,19584,5015,ATVPDKIKX0DER,Momma's Media,12/21/2021
721,1501130781,1501130781,The Choice,by Dr. Edith Eva Eger (Author),History,World,USD,22.83,27,www.amazon.com,Kindle ,13.99,Audiobook ,0,Paperback ,10.37,4.8,13293,46683,ATVPDKIKX0DER,Momma's Media,12/21/2021
722,0060244887,0060244887,The Chronicles Of Narnia,C. S. Lewis,Children's Books,Fiction,USD,53.99,120,www.amazon.com,Kindle ,29.99,Audiobook ,0,Paperback ,20.33,4.8,11222,3717,ATVPDKIKX0DER,Amazon,12/21/2021
723,B0835YQDTQ,,The Chronicles Of Narnia Adult Box Set,"C. S. Lewis (Author), Kenneth Branagh (Narrator), Alex Jennings (Narrator), Michael York (Narrator), Lynn Redgrave (Narrator), Derek Jacobi (Narrator), Jeremy Northam (Narrator), Patrick Stewart (Narrator), HarperCollins (Publisher) & 6 more",Science Fiction & Fantasy,Fantasy,USD,9.99,NA,www.amazon.com,Kindle ,29.99,Hardcover ,53.99,Paperback ,20.33,4.8,11222,85,,Amazon,12/21/2021
724,B083J7QQ89,,The Cipher,Isabella Maldonado,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Paperback ,9.89,Audio CD ,12.32,4.4,31002,16,,Amazon,12/21/2021
725,074327010X,074327010X,The Coldest Winter Ever,Sister Souljah,Literature & Fiction,United States,USD,9.98,17,www.amazon.com,Kindle ,12.99,Hardcover ,NA,Mass Market Paperback ,5.66,4.9,15405,2681,ATVPDKIKX0DER,Amazon,12/21/2021
726,1631492853,1631492853,The Color Of Law,Richard Rothstein,Politics & Social Sciences,Sociology,USD,17.84,27.95,www.amazon.com,Kindle ,7.99,Audiobook ,0,Paperback ,12.53,4.8,14605,21902,ATVPDKIKX0DER,2VETERANS,12/21/2021
727,0717802418,0717802418,The Communist Manifesto,Karl MarxFriedrich Engels,Politics & Social Sciences,Politics & Government,USD,3,NA,www.amazon.com,Kindle ,3.99,Audiobook ,0,Hardcover ,9.47,4.3,10614,2144,ATVPDKIKX0DER,Amazon,12/21/2021
728,1623159040,1623159040,The Complete Anti Inflammatory Diet For Beginners,Dorothy CalimerisLulu Cook,Medical Books,Medicine,USD,11.39,18.99,www.amazon.com,Kindle ,0,Hardcover ,29.9,Spiral-bound ,30.98,4.4,11044,551,ATVPDKIKX0DER,Amazon,12/21/2021
729,1492670022,1492670022,The Complete Cookbook For Young Chefs,by America's Test Kitchen Kids (Author),Children's Books,Growing Up & Facts of Life,USD,11.49,19.99,www.amazon.com,Kindle ,9.2,Spiral-bound ,45.99,,NA,4.8,16156,50,ATVPDKIKX0DER,Wa Tacoma Goodwill Olympics Rainier Region,12/21/2021
730,1628600012,1628600012,The Complete Guide To Fasting,Dr. Jason FungJimmy Moore,"Health, Fitness & Dieting",Diets & Weight Loss,USD,15.37,29.95,www.amazon.com,Kindle ,9.99,Audiobook ,0,Spiral-bound ,30.48,4.7,13992,2891,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
731,1623158087,1623158087,The Complete Ketogenic Diet For Beginners,Amy Ramos,"Cookbooks, Food & Wine",Special Diet,USD,6.98,11.99,www.amazon.com,Kindle ,0,Audiobook ,0,Library Binding ,NA,4.3,25595,1768,ATVPDKIKX0DER,Amazon,12/21/2021
732,1940352649,1940352649,The Complete Mediterranean Cookbook,America's Test Kitchen,"Cookbooks, Food & Wine",Regional & International,USD,14.63,34.99,www.amazon.com,Kindle ,17.99,Hardcover ,26.1,,NA,4.5,12845,380,ATVPDKIKX0DER,Fridays Store,12/21/2021
733,1948703947,1948703947,The Complete Mediterranean Cookbook Gift Edition,America's Test Kitchen,"Cookbooks, Food & Wine",Regional & International,USD,26.1,40,www.amazon.com,Kindle ,17.99,Paperback ,14.63,,NA,4.5,12845,2388,ATVPDKIKX0DER,Amazon,12/21/2021
734,0735221103,0735221103,The Couple Next Door,Shari Lapena,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.96,16,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,46.5,4.3,24002,3020,ATVPDKIKX0DER,-OnTimeBooks-,12/21/2021
735,1952457254,1952457254,The Crown Of Gilded Bones,Jennifer L. Armentrout,Romance,Paranormal,USD,17.9,18.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,31.99,4.6,21807,1795,ATVPDKIKX0DER,Blessed Book,12/21/2021
736,0316310271,0316310271,The Cruel Prince,Holly Black,Teen & Young Adult,Fiction,USD,13.54,19.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,NA,4.5,13901,3663,ATVPDKIKX0DER,Goodwill of North Georgia,12/21/2021
737,1582972400,9781582972404,The Crystal Bible,Judy Hall,Religion & Spirituality,New Age & Spirituality,USD,14.95,21.99,www.amazon.com,,NA,,NA,,NA,4.8,10556,192,ATVPDKIKX0DER,the_nps_store,12/21/2021
738,0316206857,0316206857,The Cuckoo S Calling,Robert Galbraith,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,11.8,18,www.amazon.com,Kindle ,8.99,Audiobook ,0,Hardcover ,17.99,4.2,24202,8983,ATVPDKIKX0DER,Jenson Books Inc,12/21/2021
739,1400032717,9781400032716,The Curious Incident Of The Dog In The Night Time,Mark Haddon,Literature & Fiction,Fiction,USD,7.29,15,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,17.59,4.3,11546,5703,ATVPDKIKX0DER,Amazon,12/21/2021
740,0735211736,0735211736,The Daily Stoic,Ryan HolidayStephen Hanselman,Business & Money,Business Culture,USD,20.56,27,www.amazon.com,Kindle ,8.99,Audiobook ,0,Paperback ,15,4.8,17197,336,ATVPDKIKX0DER,Amazon,12/21/2021
741,B07NRG8PFH,,The Dancing Girls,M.M. Chouinard,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Paperback ,11.49,Mass Market Paperback ,8.99,4.2,10527,25394,,Amazon,12/21/2021
742,0316485640,0316485640,The Dark Hours,Michael Connelly,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,14.33,29,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,16.19,4.7,15576,267,ATVPDKIKX0DER,the_nps_store,12/21/2021
743,0399255370,0399255370,The Day The Crayons Quit,Drew DaywaltOliver Jeffers,Children's Books,"Arts, Music & Photography",USD,9.19,17.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Paperback ,12.08,4.8,16628,563,ATVPDKIKX0DER,Amazon,12/21/2021
744,0007513763,9780007513765,The Days The Crayons Quit,Drew Daywalt,Children's Books,Fiction,USD,12.08,NA,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,9.19,4.8,16628,113569,ATVPDKIKX0DER,VMG Books & Media,12/21/2021
745,1775293939,1775293939,The Deal,Elle Kennedy,Romance,Contemporary,USD,13.59,16.99,www.amazon.com,Kindle ,0,Audiobook ,0,MP3 CD ,8.11,4.6,18449,2670,ATVPDKIKX0DER,Academic Book Solutions,12/21/2021
746,1419748688,1419748688,The Deep End,Jeff Kinney,Children's Books,Fiction,USD,7.38,14.99,www.amazon.com,Kindle & comiXology ,7.01,Audiobook ,0,Paperback ,14.47,4.9,36460,179,ATVPDKIKX0DER,Goodwill Southern California,12/21/2021
747,1338600834,1338600834,The Dinky Donkey,Craig Smith,Children's Books,Growing Up & Facts of Life,USD,4.42,7.99,www.amazon.com,Kindle ,4.99,Board book ,8.99,,NA,4.8,11973,1211,ATVPDKIKX0DER,Amazon,12/21/2021
748,1542005132,1542005132,The Dressmaker S Gift,Fiona Valpy,Literature & Fiction,Fiction,USD,8.99,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,MP3 CD ,14.99,4.5,25606,7855,ATVPDKIKX0DER,Great Time Books,12/21/2021
749,B01BSN15F6,,The Dry,Jane Harper,"Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Audiobook Audiobook ,0,Hardcover ,25.92,Paperback ,9.98,4.4,12933,19093,,Amazon,12/21/2021
750,0062353594,0062353594,The Duke And I,Julia Quinn,Literature & Fiction,Women's Fiction,USD,4.99,8.99,www.amazon.com,Kindle ,7.99,Audiobook ,0,Hardcover ,20.49,4.6,32433,10958,ATVPDKIKX0DER,Amazon,12/21/2021
751,0062963686,0062963686,The Dutch House,Ann Patchett,Literature & Fiction,Fiction,USD,10.9,17,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,13.85,4.4,26810,3877,ATVPDKIKX0DER,Retaliation Resale,12/21/2021
752,1939754445,1939754445,The Easy 5 Ingredient Ketogenic Diet Cookbook,Jen Fisch,"Cookbooks, Food & Wine",Regional & International,USD,6.76,14.99,www.amazon.com,Kindle ,0,Spiral-bound ,24.55,,NA,4.4,13765,1258,ATVPDKIKX0DER,Goodwill of Colorado,12/21/2021
753,B00MQ5E7V0,,The Escape,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more","Mystery, Thriller & Suspense",Thrillers & Suspense,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,14.02,Paperback ,9.99,4.6,12853,5776,,Amazon,12/21/2021
754,0451478010,0451478010,The Evening And The Morning,Ken Follett,Literature & Fiction,Fiction,USD,14.62,20,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,19.51,4.6,44395,5781,ATVPDKIKX0DER,GreatBookDealz,12/21/2021
755,1503948978,1503948978,The Extraordinary Life Of Sam Hell,Robert Dugoni,Literature & Fiction,Fiction,USD,10.99,14.95,www.amazon.com,Kindle ,0,Audiobook ,0,Hardcover ,NA,4.6,18915,3363,ATVPDKIKX0DER,gatecitybooks,12/21/2021
756,1250832365,1250832365,The Eye Of The World,Robert Jordan,Literature & Fiction,Action & Adventure,USD,8.24,18.99,www.amazon.com,Kindle ,10.99,Audiobook ,0,Hardcover ,19.59,4.7,13380,574,ATVPDKIKX0DER,Amazon,12/21/2021
757,B07BKR71W1,,The Fallen,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",Literature & Fiction,Action & Adventure,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,17.58,Paperback ,12.78,4.6,10114,3651,,Amazon,12/21/2021
758,1501190113,1501190113,The Family Upstairs,Lisa Jewell,Literature & Fiction,Women's Fiction,USD,12.96,17,www.amazon.com,Kindle ,12.99,Audiobook ,0,Hardcover ,13.48,4.4,28028,4444,ATVPDKIKX0DER,Rich Media Direct,12/21/2021
759,014242417X,014242417X,The Fault In Our Stars,John Green,Teen & Young Adult,Fiction,USD,6.1,12.99,www.amazon.com,Kindle ,9.99,Audiobook ,0,Hardcover ,11.5,4.7,57358,2200,ATVPDKIKX0DER,Amazon,12/21/2021
760,0385315279,0385315279,The Fiery Cross,Diana Gabaldon,Literature & Fiction,Fiction,USD,24.99,35,www.amazon.com,Kindle ,9.99,Audiobook ,0,Paperback ,15.3,4.7,13553,26297,ATVPDKIKX0DER,Movous,12/21/2021
761,B01NBW6632,,The Fix,"David Baldacci (Author), Kyf Brewer (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",Literature & Fiction,Action & Adventure,USD,9.99,NA,www.amazon.com,Kindle ,9.99,Hardcover ,17.4,Paperback ,9.94,4.6,10931,3637,,Amazon,12/21/2021
762,1878424319,9781878424310,The Four Agreements,Don Miguel Ruiz,Self-Help,Personal Transformation,USD,5.77,12.95,www.amazon.com,Kindle ,5.77,Audiobook ,0,Hardcover ,NA,4.7,69648,28,ATVPDKIKX0DER,Goodwill Minnesota,12/21/2021
763,1250178606,1250178606,The Four Winds,Kristin Hannah,Literature & Fiction,Fiction,USD,14,28.99,www.amazon.com,Kindle ,14.99,Audiobook ,0,Paperback ,19.9,4.5,84324,115,ATVPDKIKX0DER,cratehog,12/21/2021
764,1419741985,1419741985,The Getaway,Jeff Kinney,Children's Books,Growing Up & Facts of Life,USD,8.08,14.99,www.amazon.com,Kindle & comiXology ,1.99,Audiobook ,0,Paperback ,10.84,4.8,13137,896,ATVPDKIKX0DER,Hippo Books,12/21/2021
765,0593133587,0593133587,The Gifts Of Imperfection,Brené Brown,"Health, Fitness & Dieting",Psychology & Counseling,USD,13.14,25,www.amazon.com,Kindle ,12.99,Audiobook ,0,Paperback ,10.5,4.7,25019,2106,ATVPDKIKX0DER,angelscorner,12/21/2021
766,B085LLCPT5,,The Gifts Of Imperfection 10th Anniversary Edition,"Brené Brown (Author, Narrator), Random House Audio (Publisher)",Medical Books,Psychology,USD,9.99,NA,www.amazon.com,Kindle ,12.99,Hardcover ,13.14,Paperback ,10.5,4.7,25019,120,,Amazon,12/21/2021
767,B083V6KFRR,,The Girl Beneath The Sea,"Andrew Mayne (Author), Susannah Jones (Narrator), Brilliance Audio (Publisher) & 0 more",Literature & Fiction,Action & Adventure,USD,9.99,NA,www.amazon.com,Kindle ,0,Paperback ,8.71,Audio CD ,14.99,4.3,16029,14724,,Amazon,12/21/2021
768,B08FXMMKCS,,The Girl In Cabin 13,"A.J. Rivers (Author, Publisher), Claire Duncan (Narrator)","Mystery, Thriller & Suspense",Mystery,USD,9.99,NA,www.amazon.com,Kindle ,0,Paperback ,12.99,,NA,4.3,10394,2589,,Amazon,12/21/2021
